Cycle;"World (warning)";Element;ID;Position;Status;Action;Effect
45;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(0)"
45;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
45;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
45;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
45;;Rabbit;1;"[ 2 - 8 ]";;see;
45;;Rabbit;1;"[ 2 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
45;;Rabbit;1;"[ 2 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
45;"Denied - It is sated";Rabbit;1;"[ 2 - 8 ]";;move;
45;Denied;Rabbit;1;"[ 2 - 8 ]";;breed;
45;;Rabbit;2;"[ 4 - 2 ]";;see;
45;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
45;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
45;Denied;Rabbit;2;"[ 4 - 2 ]";;move;
45;Denied;Rabbit;2;"[ 4 - 2 ]";;breed;
45;;Rabbit;3;"[ 4 - 6 ]";;see;
45;;Rabbit;3;"[ 4 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
45;;Rabbit;3;"[ 4 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
45;;Rabbit;3;"[ 4 - 6 ]";;move;"[ 5 - 6 ]"
45;Denied;Rabbit;3;"[ 5 - 6 ]";;breed;
45;;Rabbit;4;"[ 4 - 1 ]";;see;
45;;Rabbit;4;"[ 4 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
45;;Rabbit;4;"[ 4 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
45;Denied;Rabbit;4;"[ 4 - 1 ]";;move;
45;Denied;Rabbit;4;"[ 4 - 1 ]";;breed;
45;;Rabbit;5;"[ 9 - 5 ]";;see;
45;;Rabbit;5;"[ 9 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
45;;Rabbit;5;"[ 9 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
45;Denied;Rabbit;5;"[ 9 - 5 ]";;move;
45;Denied;Rabbit;5;"[ 9 - 5 ]";;breed;
45;;Rabbit;6;"[ 2 - 7 ]";;see;
45;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
45;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
45;Denied;Rabbit;6;"[ 2 - 7 ]";;move;
45;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
45;;Rabbit;7;"[ 8 - 0 ]";;see;
45;;Rabbit;7;"[ 8 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
45;;Rabbit;7;"[ 8 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
45;Denied;Rabbit;7;"[ 8 - 0 ]";;move;
45;Denied;Rabbit;7;"[ 8 - 0 ]";;breed;
45;;Rabbit;8;"[ 7 - 7 ]";;see;
45;;Rabbit;8;"[ 7 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
45;;Rabbit;8;"[ 7 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
45;;Rabbit;8;"[ 7 - 7 ]";;move;"[ 6 - 7 ]"
45;Denied;Rabbit;8;"[ 6 - 7 ]";;breed;
45;;Rabbit;9;"[ 7 - 4 ]";;see;
45;;Rabbit;9;"[ 7 - 4 ]";;smell;"Rabbit (0), Wolf (1), Carrot(1)"
45;;Rabbit;9;"[ 7 - 4 ]";;hear;"Rabbit (0), Wolf (1), Carrot(1)"
45;;Rabbit;9;"[ 7 - 4 ]";;move;"[ 8 - 4 ]"
45;Denied;Rabbit;9;"[ 8 - 4 ]";;breed;
45;;Wolf;10;"[9 - 7 ]";eating;;
45;;Wolf;11;"[6 - 3 ]";eating;;
46;"New cycle";;;;;;
46;;Rabbit;0;"[ 0 - 0 ]";;see;
46;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(0)"
46;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
46;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
46;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
46;;Rabbit;1;"[ 2 - 8 ]";;see;
46;;Rabbit;1;"[ 2 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
46;;Rabbit;1;"[ 2 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
46;"Denied - It is sated";Rabbit;1;"[ 2 - 8 ]";;move;
46;Denied;Rabbit;1;"[ 2 - 8 ]";;breed;
46;;Rabbit;2;"[ 4 - 2 ]";;see;
46;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
46;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
46;"Denied - It is sated";Rabbit;2;"[ 4 - 2 ]";;move;
46;Denied;Rabbit;2;"[ 4 - 2 ]";;breed;
46;;Rabbit;3;"[ 5 - 6 ]";;see;
46;;Rabbit;3;"[ 5 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(0)"
46;;Rabbit;3;"[ 5 - 6 ]";;hear;"Rabbit (1), Wolf (0), Carrot(0)"
46;;Rabbit;3;"[ 5 - 6 ]";;move;"[ 4 - 6 ]"
46;Denied;Rabbit;3;"[ 4 - 6 ]";;breed;
46;;Rabbit;4;"[ 4 - 1 ]";;see;
46;;Rabbit;4;"[ 4 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
46;;Rabbit;4;"[ 4 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
46;"Denied - It is sated";Rabbit;4;"[ 4 - 1 ]";;move;
46;Denied;Rabbit;4;"[ 4 - 1 ]";;breed;
46;;Rabbit;5;"[ 9 - 5 ]";;see;
46;;Rabbit;5;"[ 9 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
46;;Rabbit;5;"[ 9 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
46;"Denied - It is sated";Rabbit;5;"[ 9 - 5 ]";;move;
46;Denied;Rabbit;5;"[ 9 - 5 ]";;breed;
46;;Rabbit;6;"[ 2 - 7 ]";;see;
46;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
46;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
46;;Rabbit;6;"[ 2 - 7 ]";;move;"[ 3 - 7 ]"
46;Denied;Rabbit;6;"[ 3 - 7 ]";;breed;
46;;Rabbit;7;"[ 8 - 0 ]";;see;
46;;Rabbit;7;"[ 8 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
46;;Rabbit;7;"[ 8 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
46;Denied;Rabbit;7;"[ 8 - 0 ]";;move;
46;Denied;Rabbit;7;"[ 8 - 0 ]";;breed;
46;;Rabbit;8;"[ 6 - 7 ]";;see;
46;;Rabbit;8;"[ 6 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
46;;Rabbit;8;"[ 6 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
46;;Rabbit;8;"[ 6 - 7 ]";;move;"[ 6 - 6 ]"
46;Denied;Rabbit;8;"[ 6 - 6 ]";;breed;
46;;Rabbit;9;"[ 8 - 4 ]";;see;
46;;Rabbit;9;"[ 8 - 4 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
46;;Rabbit;9;"[ 8 - 4 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
46;;Rabbit;9;"[ 8 - 4 ]";;move;"[ 8 - 5 ]"
46;Denied;Rabbit;9;"[ 8 - 5 ]";;breed;
46;;Wolf;10;"[9 - 7 ]";eating;;
46;;Wolf;11;"[6 - 3 ]";eating;;
47;"New cycle";;;;;;
47;;Rabbit;0;"[ 0 - 0 ]";;see;
47;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(0)"
47;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
47;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
47;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
47;;Rabbit;1;"[ 2 - 8 ]";;see;
47;;Rabbit;1;"[ 2 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
47;;Rabbit;1;"[ 2 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
47;;Rabbit;1;"[ 2 - 8 ]";;move;"[ 2 - 9 ]"
47;Denied;Rabbit;1;"[ 2 - 9 ]";;breed;
47;;Rabbit;2;"[ 4 - 2 ]";;see;
47;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
47;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
47;"Denied - It is sated";Rabbit;2;"[ 4 - 2 ]";;move;
47;Denied;Rabbit;2;"[ 4 - 2 ]";;breed;
47;;Rabbit;3;"[ 4 - 6 ]";;see;
47;;Rabbit;3;"[ 4 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
47;;Rabbit;3;"[ 4 - 6 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
47;;Rabbit;3;"[ 4 - 6 ]";;move;"[ 4 - 7 ]"
47;Denied;Rabbit;3;"[ 4 - 7 ]";;breed;
47;;Rabbit;4;"[ 4 - 1 ]";;see;
47;;Rabbit;4;"[ 4 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
47;;Rabbit;4;"[ 4 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
47;Denied;Rabbit;4;"[ 4 - 1 ]";;move;
47;Denied;Rabbit;4;"[ 4 - 1 ]";;breed;
47;;Rabbit;5;"[ 9 - 5 ]";;see;
47;;Rabbit;5;"[ 9 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
47;;Rabbit;5;"[ 9 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
47;Denied;Rabbit;5;"[ 9 - 5 ]";;move;
47;Denied;Rabbit;5;"[ 9 - 5 ]";;breed;
47;;Rabbit;6;"[ 3 - 7 ]";;see;
47;;Rabbit;6;"[ 3 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(4)"
47;;Rabbit;6;"[ 3 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
47;"Denied - It is sated";Rabbit;6;"[ 3 - 7 ]";;move;
47;Denied;Rabbit;6;"[ 3 - 7 ]";;breed;
47;;Rabbit;7;"[ 8 - 0 ]";;see;
47;;Rabbit;7;"[ 8 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
47;;Rabbit;7;"[ 8 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
47;Denied;Rabbit;7;"[ 8 - 0 ]";;move;
47;Denied;Rabbit;7;"[ 8 - 0 ]";;breed;
47;;Rabbit;8;"[ 6 - 6 ]";;see;
47;;Rabbit;8;"[ 6 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
47;;Rabbit;8;"[ 6 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
47;;Rabbit;8;"[ 6 - 6 ]";;move;"[ 6 - 7 ]"
47;Denied;Rabbit;8;"[ 6 - 7 ]";;breed;
47;;Rabbit;9;"[ 8 - 5 ]";;see;
47;;Rabbit;9;"[ 8 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(2)"
47;;Rabbit;9;"[ 8 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
47;;Rabbit;9;"[ 8 - 5 ]";hidden;move;"[ 8 - 6 ]"
47;Denied;Rabbit;9;"[ 8 - 6 ]";;breed;
47;;Wolf;10;"[9 - 7 ]";eating;;
47;;Wolf;11;"[6 - 3 ]";eating;;
48;"New cycle";;;;;;
48;;Rabbit;0;"[ 0 - 0 ]";;see;
48;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(0)"
48;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
48;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
48;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
48;;Rabbit;1;"[ 2 - 9 ]";;see;
48;;Rabbit;1;"[ 2 - 9 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
48;;Rabbit;1;"[ 2 - 9 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
48;;Rabbit;1;"[ 2 - 9 ]";hidden;move;"[ 2 - 8 ]"
48;Denied;Rabbit;1;"[ 2 - 8 ]";;breed;
48;;Rabbit;2;"[ 4 - 2 ]";;see;
48;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
48;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
48;"Denied - It is sated";Rabbit;2;"[ 4 - 2 ]";;move;
48;Denied;Rabbit;2;"[ 4 - 2 ]";;breed;
48;;Rabbit;3;"[ 4 - 7 ]";;see;
48;;Rabbit;3;"[ 4 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(4)"
48;;Rabbit;3;"[ 4 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
48;;Rabbit;3;"[ 4 - 7 ]";;move;"[ 4 - 6 ]"
48;Denied;Rabbit;3;"[ 4 - 6 ]";;breed;
48;;Rabbit;4;"[ 4 - 1 ]";;see;
48;;Rabbit;4;"[ 4 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
48;;Rabbit;4;"[ 4 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
48;"Denied - It is sated";Rabbit;4;"[ 4 - 1 ]";;move;
48;Denied;Rabbit;4;"[ 4 - 1 ]";;breed;
48;;Rabbit;5;"[ 9 - 5 ]";;see;
48;;Rabbit;5;"[ 9 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
48;;Rabbit;5;"[ 9 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
48;"Denied - It is sated";Rabbit;5;"[ 9 - 5 ]";;move;
48;Denied;Rabbit;5;"[ 9 - 5 ]";;breed;
48;;Rabbit;6;"[ 3 - 7 ]";;see;
48;;Rabbit;6;"[ 3 - 7 ]";;smell;"Rabbit (2), Wolf (0), Carrot(4)"
48;;Rabbit;6;"[ 3 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
48;;Rabbit;6;"[ 3 - 7 ]";;move;"[ 4 - 7 ]"
48;Denied;Rabbit;6;"[ 4 - 7 ]";;breed;
48;;Rabbit;7;"[ 8 - 0 ]";;see;
48;;Rabbit;7;"[ 8 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
48;;Rabbit;7;"[ 8 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
48;;Rabbit;7;"[ 8 - 0 ]";;move;"[ 7 - 0 ]"
48;Denied;Rabbit;7;"[ 7 - 0 ]";;breed;
48;;Rabbit;8;"[ 6 - 7 ]";;see;
48;;Rabbit;8;"[ 6 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
48;;Rabbit;8;"[ 6 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
48;;Rabbit;8;"[ 6 - 7 ]";;move;"[ 6 - 6 ]"
48;Denied;Rabbit;8;"[ 6 - 6 ]";;breed;
48;;Rabbit;9;"[ 8 - 6 ]";;see;
48;;Rabbit;9;"[ 8 - 6 ]";;smell;"Rabbit (1), Wolf (1), Carrot(2)"
48;;Rabbit;9;"[ 8 - 6 ]";;hear;"Rabbit (0), Wolf (1), Carrot(2)"
48;"Denied - It is sated";Rabbit;9;"[ 8 - 6 ]";;move;
48;Denied;Rabbit;9;"[ 8 - 6 ]";;breed;
48;;Wolf;10;"[9 - 7 ]";eating;;
48;;Wolf;11;"[6 - 3 ]";eating;;
49;"New cycle";;;;;;
49;;Rabbit;0;"[ 0 - 0 ]";;see;
49;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(0)"
49;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
49;;Rabbit;0;"[ 0 - 0 ]";;move;"[ 0 - 1 ]"
49;Denied;Rabbit;0;"[ 0 - 1 ]";;breed;
49;;Rabbit;1;"[ 2 - 8 ]";;see;
49;;Rabbit;1;"[ 2 - 8 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
49;;Rabbit;1;"[ 2 - 8 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
49;;Rabbit;1;"[ 2 - 8 ]";;move;"[ 2 - 7 ]"
49;Denied;Rabbit;1;"[ 2 - 7 ]";;breed;
49;;Rabbit;2;"[ 4 - 2 ]";;see;
49;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
49;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
49;Denied;Rabbit;2;"[ 4 - 2 ]";;move;
49;Denied;Rabbit;2;"[ 4 - 2 ]";;breed;
49;;Rabbit;3;"[ 4 - 6 ]";;see;
49;;Rabbit;3;"[ 4 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
49;;Rabbit;3;"[ 4 - 6 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
49;"Denied - It is sated";Rabbit;3;"[ 4 - 6 ]";;move;
49;Denied;Rabbit;3;"[ 4 - 6 ]";;breed;
49;;Rabbit;4;"[ 4 - 1 ]";;see;
49;;Rabbit;4;"[ 4 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
49;;Rabbit;4;"[ 4 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
49;"Denied - Lair is busy";Rabbit;4;"[ 4 - 1 ]";;move;
49;Denied;Rabbit;4;"[ 4 - 1 ]";;breed;
49;;Rabbit;5;"[ 9 - 5 ]";;see;
49;;Rabbit;5;"[ 9 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
49;;Rabbit;5;"[ 9 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
49;Denied;Rabbit;5;"[ 9 - 5 ]";;move;
49;Denied;Rabbit;5;"[ 9 - 5 ]";;breed;
49;;Rabbit;6;"[ 4 - 7 ]";;see;
49;;Rabbit;6;"[ 4 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(4)"
49;;Rabbit;6;"[ 4 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
49;;Rabbit;6;"[ 4 - 7 ]";;move;"[ 3 - 7 ]"
49;Denied;Rabbit;6;"[ 3 - 7 ]";;breed;
49;;Rabbit;7;"[ 7 - 0 ]";;see;
49;;Rabbit;7;"[ 7 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
49;;Rabbit;7;"[ 7 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
49;;Rabbit;7;"[ 7 - 0 ]";;move;"[ 6 - 0 ]"
49;Denied;Rabbit;7;"[ 6 - 0 ]";;breed;
49;;Rabbit;8;"[ 6 - 6 ]";;see;
49;;Rabbit;8;"[ 6 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
49;;Rabbit;8;"[ 6 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
49;;Rabbit;8;"[ 6 - 6 ]";hidden;move;"[ 6 - 5 ]"
49;Denied;Rabbit;8;"[ 6 - 5 ]";;breed;
49;;Rabbit;9;"[ 8 - 6 ]";;see;
49;;Rabbit;9;"[ 8 - 6 ]";;smell;"Rabbit (1), Wolf (1), Carrot(2)"
49;;Rabbit;9;"[ 8 - 6 ]";;hear;"Rabbit (0), Wolf (1), Carrot(2)"
49;"Denied - It is sated";Rabbit;9;"[ 8 - 6 ]";;move;
49;Denied;Rabbit;9;"[ 8 - 6 ]";;breed;
49;;Wolf;10;"[9 - 7 ]";eating;;
49;;Wolf;11;"[6 - 3 ]";eating;;
50;"New cycle";;;;;;
50;;Rabbit;0;"[ 0 - 1 ]";;see;
50;;Rabbit;0;"[ 0 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
50;;Rabbit;0;"[ 0 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
50;;Rabbit;0;"[ 0 - 1 ]";;move;"[ 0 - 0 ]"
50;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
50;;Rabbit;1;"[ 2 - 7 ]";;see;
50;;Rabbit;1;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
50;;Rabbit;1;"[ 2 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
50;"Denied - It is sated";Rabbit;1;"[ 2 - 7 ]";;move;
50;Denied;Rabbit;1;"[ 2 - 7 ]";;breed;
50;;Rabbit;2;"[ 4 - 2 ]";;see;
50;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
50;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
50;Denied;Rabbit;2;"[ 4 - 2 ]";;move;
50;Denied;Rabbit;2;"[ 4 - 2 ]";;breed;
50;;Rabbit;3;"[ 4 - 6 ]";;see;
50;;Rabbit;3;"[ 4 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
50;;Rabbit;3;"[ 4 - 6 ]";;hear;"Rabbit (1), Wolf (0), Carrot(1)"
50;;Rabbit;3;"[ 4 - 6 ]";;move;"[ 5 - 6 ]"
50;Denied;Rabbit;3;"[ 5 - 6 ]";;breed;
50;;Rabbit;4;"[ 4 - 1 ]";;see;
50;;Rabbit;4;"[ 4 - 1 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
50;;Rabbit;4;"[ 4 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
50;"Denied - It is sated";Rabbit;4;"[ 4 - 1 ]";;move;
50;Denied;Rabbit;4;"[ 4 - 1 ]";;breed;
50;;Rabbit;5;"[ 9 - 5 ]";;see;
50;;Rabbit;5;"[ 9 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
50;;Rabbit;5;"[ 9 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
50;"Denied - It is sated";Rabbit;5;"[ 9 - 5 ]";;move;
50;Denied;Rabbit;5;"[ 9 - 5 ]";;breed;
50;;Rabbit;6;"[ 3 - 7 ]";;see;
50;;Rabbit;6;"[ 3 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(4)"
50;;Rabbit;6;"[ 3 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
50;;Rabbit;6;"[ 3 - 7 ]";;move;"[ 4 - 7 ]"
50;Denied;Rabbit;6;"[ 4 - 7 ]";;breed;
50;;Rabbit;7;"[ 6 - 0 ]";;see;
50;;Rabbit;7;"[ 6 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
50;;Rabbit;7;"[ 6 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
50;;Rabbit;7;"[ 6 - 0 ]";hidden;move;"[ 5 - 0 ]"
50;Denied;Rabbit;7;"[ 5 - 0 ]";;breed;
50;;Rabbit;8;"[ 6 - 5 ]";;see;
50;;Rabbit;8;"[ 6 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
50;;Rabbit;8;"[ 6 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
50;;Rabbit;8;"[ 6 - 5 ]";;move;"[ 6 - 6 ]"
50;Denied;Rabbit;8;"[ 6 - 6 ]";;breed;
50;;Rabbit;9;"[ 8 - 6 ]";;see;
50;;Rabbit;9;"[ 8 - 6 ]";;smell;"Rabbit (1), Wolf (1), Carrot(2)"
50;;Rabbit;9;"[ 8 - 6 ]";;hear;"Rabbit (0), Wolf (1), Carrot(2)"
50;"Denied - It is sated";Rabbit;9;"[ 8 - 6 ]";;move;
50;Denied;Rabbit;9;"[ 8 - 6 ]";;breed;
50;;Wolf;10;"[9 - 7 ]";eating;;
50;;Wolf;11;"[6 - 3 ]";eating;;
51;"New cycle";;;;;;
51;;Rabbit;0;"[ 0 - 0 ]";;see;
51;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(0)"
51;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(0)"
51;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
51;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
51;;Rabbit;1;"[ 2 - 7 ]";;see;
51;;Rabbit;1;"[ 2 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
51;;Rabbit;1;"[ 2 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
51;Denied;Rabbit;1;"[ 2 - 7 ]";;move;
51;Denied;Rabbit;1;"[ 2 - 7 ]";;breed;
51;;Rabbit;2;"[ 4 - 2 ]";;see;
51;;Rabbit;2;"[ 4 - 2 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
51;;Rabbit;2;"[ 4 - 2 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
51;Denied;Rabbit;2;"[ 4 - 2 ]";;move;
51;Denied;Rabbit;2;"[ 4 - 2 ]";;breed;
51;;Rabbit;3;"[ 5 - 6 ]";;see;
51;;Rabbit;3;"[ 5 - 6 ]";;smell;"Rabbit (2), Wolf (0), Carrot(0)"
51;;Rabbit;3;"[ 5 - 6 ]";;hear;"Rabbit (2), Wolf (0), Carrot(0)"
51;;Rabbit;3;"[ 5 - 6 ]";;move;"[ 5 - 5 ]"
51;Denied;Rabbit;3;"[ 5 - 5 ]";;breed;
51;;Rabbit;4;"[ 4 - 1 ]";;see;
51;;Rabbit;4;"[ 4 - 1 ]";;smell;"Rabbit (2), Wolf (0), Carrot(3)"
51;;Rabbit;4;"[ 4 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
51;;Rabbit;4;"[ 4 - 1 ]";;move;"[ 5 - 1 ]"
51;Denied;Rabbit;4;"[ 5 - 1 ]";;breed;
51;;Rabbit;5;"[ 9 - 5 ]";;see;
51;;Rabbit;5;"[ 9 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(1)"
51;;Rabbit;5;"[ 9 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
51;;Rabbit;5;"[ 9 - 5 ]";;move;"[ 8 - 5 ]"
51;Denied;Rabbit;5;"[ 8 - 5 ]";;breed;
51;;Rabbit;6;"[ 4 - 7 ]";;see;
51;;Rabbit;6;"[ 4 - 7 ]";;smell;"Rabbit (0), Wolf (0), Carrot(4)"
51;;Rabbit;6;"[ 4 - 7 ]";;hear;"Rabbit (0), Wolf (0), Carrot(4)"
51;;Rabbit;6;"[ 4 - 7 ]";;move;"[ 4 - 6 ]"
